CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Australia and New Zealand,Processing,1968.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1968.0,1000 tonnes,0.0,S
Brazil,Processing,1968.0,1000 tonnes,0.0,S
Bulgaria,Processing,1968.0,1000 tonnes,0.0,S
China,Processing,1968.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1968.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1968.0,1000 tonnes,0.0,S
Netherlands,Processing,1968.0,1000 tonnes,0.0,S
New Zealand,Processing,1968.0,1000 tonnes,0.0,S
Peru,Processing,1968.0,1000 tonnes,0.0,S
Poland,Processing,1968.0,1000 tonnes,0.0,S
Portugal,Processing,1968.0,1000 tonnes,0.0,S
Spain,Processing,1968.0,1000 tonnes,0.0,S
Sweden,Processing,1968.0,1000 tonnes,0.0,S
Indonesia,Processing,1967.0,1000 tonnes,11.0,S
United Republic of Tanzania,Processing,1967.0,1000 tonnes,9.0,S
Thailand,Processing,1967.0,1000 tonnes,1.0,S
Albania,Processing,1967.0,1000 tonnes,0.0,S
Angola,Processing,1967.0,1000 tonnes,0.0,S
Australia,Processing,1967.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1967.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1967.0,1000 tonnes,0.0,S
Brazil,Processing,1967.0,1000 tonnes,0.0,S
Bulgaria,Processing,1967.0,1000 tonnes,0.0,S
China,Processing,1967.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1967.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1967.0,1000 tonnes,0.0,S
Netherlands,Processing,1967.0,1000 tonnes,0.0,S
New Zealand,Processing,1967.0,1000 tonnes,0.0,S
Peru,Processing,1967.0,1000 tonnes,0.0,S
Poland,Processing,1967.0,1000 tonnes,0.0,S
Portugal,Processing,1967.0,1000 tonnes,0.0,S
Spain,Processing,1967.0,1000 tonnes,0.0,S
Sweden,Processing,1967.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1966.0,1000 tonnes,13.0,S
Indonesia,Processing,1966.0,1000 tonnes,6.0,S
Thailand,Processing,1966.0,1000 tonnes,1.0,S
Albania,Processing,1966.0,1000 tonnes,0.0,S
Angola,Processing,1966.0,1000 tonnes,0.0,S
Australia,Processing,1966.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1966.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1966.0,1000 tonnes,0.0,S
Brazil,Processing,1966.0,1000 tonnes,0.0,S
Bulgaria,Processing,1966.0,1000 tonnes,0.0,S
China,Processing,1966.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1966.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1966.0,1000 tonnes,0.0,S
Netherlands,Processing,1966.0,1000 tonnes,0.0,S
New Zealand,Processing,1966.0,1000 tonnes,0.0,S
Peru,Processing,1966.0,1000 tonnes,0.0,S
Poland,Processing,1966.0,1000 tonnes,0.0,S
Portugal,Processing,1966.0,1000 tonnes,0.0,S
Spain,Processing,1966.0,1000 tonnes,0.0,S
Sweden,Processing,1966.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1965.0,1000 tonnes,10.0,S
Portugal,Processing,1965.0,1000 tonnes,1.0,S
Thailand,Processing,1965.0,1000 tonnes,1.0,S
Albania,Processing,1965.0,1000 tonnes,0.0,S
Angola,Processing,1965.0,1000 tonnes,0.0,S
Australia,Processing,1965.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1965.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1965.0,1000 tonnes,0.0,S
Brazil,Processing,1965.0,1000 tonnes,0.0,S
Bulgaria,Processing,1965.0,1000 tonnes,0.0,S
China,Processing,1965.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1965.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1965.0,1000 tonnes,0.0,S
Indonesia,Processing,1965.0,1000 tonnes,0.0,S
Netherlands,Processing,1965.0,1000 tonnes,0.0,S
New Zealand,Processing,1965.0,1000 tonnes,0.0,S
Peru,Processing,1965.0,1000 tonnes,0.0,S
Poland,Processing,1965.0,1000 tonnes,0.0,S
Spain,Processing,1965.0,1000 tonnes,0.0,S
Sweden,Processing,1965.0,1000 tonnes,0.0,S
Indonesia,Processing,1964.0,1000 tonnes,11.0,S
Australia,Processing,1964.0,1000 tonnes,10.0,S
Australia and New Zealand,Processing,1964.0,1000 tonnes,10.0,A
United Republic of Tanzania,Processing,1964.0,1000 tonnes,10.0,S
Thailand,Processing,1964.0,1000 tonnes,1.0,S
Albania,Processing,1964.0,1000 tonnes,0.0,S
Angola,Processing,1964.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1964.0,1000 tonnes,0.0,S
Brazil,Processing,1964.0,1000 tonnes,0.0,S
Bulgaria,Processing,1964.0,1000 tonnes,0.0,S
China,Processing,1964.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1964.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1964.0,1000 tonnes,0.0,S
Netherlands,Processing,1964.0,1000 tonnes,0.0,S
New Zealand,Processing,1964.0,1000 tonnes,0.0,S
Peru,Processing,1964.0,1000 tonnes,0.0,S
Poland,Processing,1964.0,1000 tonnes,0.0,S
Portugal,Processing,1964.0,1000 tonnes,0.0,S
Spain,Processing,1964.0,1000 tonnes,0.0,S
Sweden,Processing,1964.0,1000 tonnes,0.0,S
Indonesia,Processing,1963.0,1000 tonnes,10.0,S
United Republic of Tanzania,Processing,1963.0,1000 tonnes,9.0,S
Thailand,Processing,1963.0,1000 tonnes,1.0,S
Albania,Processing,1963.0,1000 tonnes,0.0,S
Angola,Processing,1963.0,1000 tonnes,0.0,S
Australia,Processing,1963.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1963.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1963.0,1000 tonnes,0.0,S
Brazil,Processing,1963.0,1000 tonnes,0.0,S
Bulgaria,Processing,1963.0,1000 tonnes,0.0,S
China,Processing,1963.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1963.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1963.0,1000 tonnes,0.0,S
Netherlands,Processing,1963.0,1000 tonnes,0.0,S
New Zealand,Processing,1963.0,1000 tonnes,0.0,S
Peru,Processing,1963.0,1000 tonnes,0.0,S
Poland,Processing,1963.0,1000 tonnes,0.0,S
Portugal,Processing,1963.0,1000 tonnes,0.0,S
Spain,Processing,1963.0,1000 tonnes,0.0,S
Sweden,Processing,1963.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1962.0,1000 tonnes,8.0,S
Thailand,Processing,1962.0,1000 tonnes,1.0,S
Albania,Processing,1962.0,1000 tonnes,0.0,S
Angola,Processing,1962.0,1000 tonnes,0.0,S
Australia,Processing,1962.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1962.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1962.0,1000 tonnes,0.0,S
Brazil,Processing,1962.0,1000 tonnes,0.0,S
Bulgaria,Processing,1962.0,1000 tonnes,0.0,S
China,Processing,1962.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1962.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1962.0,1000 tonnes,0.0,S
Indonesia,Processing,1962.0,1000 tonnes,0.0,S
Netherlands,Processing,1962.0,1000 tonnes,0.0,S
New Zealand,Processing,1962.0,1000 tonnes,0.0,S
Peru,Processing,1962.0,1000 tonnes,0.0,S
Poland,Processing,1962.0,1000 tonnes,0.0,S
Portugal,Processing,1962.0,1000 tonnes,0.0,S
Spain,Processing,1962.0,1000 tonnes,0.0,S
Sweden,Processing,1962.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1961.0,1000 tonnes,9.0,S
Thailand,Processing,1961.0,1000 tonnes,1.0,S
Albania,Processing,1961.0,1000 tonnes,0.0,S
Angola,Processing,1961.0,1000 tonnes,0.0,S
Australia,Processing,1961.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1961.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1961.0,1000 tonnes,0.0,S
Brazil,Processing,1961.0,1000 tonnes,0.0,S
Bulgaria,Processing,1961.0,1000 tonnes,0.0,S
China,Processing,1961.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1961.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1961.0,1000 tonnes,0.0,S
Indonesia,Processing,1961.0,1000 tonnes,0.0,S
Netherlands,Processing,1961.0,1000 tonnes,0.0,S
New Zealand,Processing,1961.0,1000 tonnes,0.0,S
Peru,Processing,1961.0,1000 tonnes,0.0,S
Poland,Processing,1961.0,1000 tonnes,0.0,S
Portugal,Processing,1961.0,1000 tonnes,0.0,S
Spain,Processing,1961.0,1000 tonnes,0.0,S
Sweden,Processing,1961.0,1000 tonnes,0.0,S
